XP_030847864.1	uncharacterized protein LOC115926751 isoform X1
XP_030847865.1	uncharacterized protein LOC115926751 isoform X2
XP_030847866.1	eukaryotic translation initiation factor 3 subunit C
XP_030847867.1	RNA N6-adenosine-methyltransferase mettl16-like
XP_030847868.1	clustered mitochondria protein homolog
XP_030847869.1	uncharacterized protein LOC115918063
XP_030847870.1	merlin
XP_030847871.1	replication protein A 70 kDa DNA-binding subunit isoform X1
XP_030847872.1	replication protein A 70 kDa DNA-binding subunit isoform X2
XP_030847873.1	replication protein A 70 kDa DNA-binding subunit isoform X3
XP_030847874.1	uncharacterized protein LOC105447111
XP_030847875.1	calcium-binding protein SPEC 2D
XP_030847876.1	uncharacterized protein LOC115926755
XP_030847877.1	uncharacterized protein LOC115926759
XP_030847878.1	uncharacterized protein LOC115926760
XP_030847879.1	bleomycin hydrolase-like
XP_030847880.1	vacuolar protein sorting-associated protein 33A
XP_030847881.1	nucleoredoxin-like
XP_030847882.1	60S acidic ribosomal protein P2-like
XP_030847883.1	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3
XP_030847884.1	eukaryotic translation initiation factor 3 subunit C
XP_030847885.1	lissencephaly-1 homolog isoform X1
XP_030847886.1	lissencephaly-1 homolog isoform X2
XP_030847887.1	LOW QUALITY PROTEIN: clustered mitochondria protein homolog
XP_030847888.1	lactoperoxidase-like
XP_030847889.1	uncharacterized protein LOC762600
XP_030847890.1	merlin
XP_030847891.1	replication protein A 70 kDa DNA-binding subunit isoform X1
XP_030847892.1	replication protein A 70 kDa DNA-binding subunit isoform X2
XP_030847893.1	uncharacterized protein LOC105446645 isoform X1
XP_030847894.1	uncharacterized protein LOC105446645 isoform X2
XP_030847895.1	E3 ubiquitin-protein ligase ZNRF3
XP_030847896.1	protein MTL1
XP_030847897.1	protein HIRA
XP_030847898.1	helicase domino isoform X1
XP_030847899.1	helicase domino isoform X2
XP_030847900.1	helicase domino isoform X3
XP_030847901.1	helicase domino isoform X4
XP_030847902.1	helicase domino isoform X5
XP_030847903.1	helicase domino isoform X6
XP_030847904.1	helicase domino isoform X7
XP_030847905.1	helicase domino isoform X8
XP_030847906.1	uncharacterized protein LOC764728
XP_030847907.1	tripartite motif-containing protein 45-like
XP_030847908.1	vacuolar protein sorting-associated protein 18 homolog isoform X1
XP_030847909.1	vacuolar protein sorting-associated protein 18 homolog isoform X2
XP_030847910.1	fibropellin-1
XP_030847911.1	fibropellin-1 isoform X1
XP_030847912.1	fibropellin-1 isoform X2
XP_030847913.1	fibropellin-1 isoform X3
XP_030847914.1	fibropellin-1 isoform X4
XP_030847915.1	fibropellin-1 isoform X5
XP_030847916.1	mitochondrial sodium/calcium exchanger protein
XP_030847917.1	uncharacterized protein LOC115926774
XP_030847918.1	uncharacterized protein LOC115926775
XP_030847919.1	ATPase MORC2A isoform X1
XP_030847920.1	ATPase MORC2A isoform X2
XP_030847921.1	carboxypeptidase B isoform X1
XP_030847922.1	carboxypeptidase B isoform X2
XP_030847923.1	sterile alpha and TIR motif-containing protein 1 isoform X1
XP_030847924.1	sterile alpha and TIR motif-containing protein 1 isoform X1
XP_030847925.1	sterile alpha and TIR motif-containing protein 1 isoform X1
XP_030847926.1	sterile alpha and TIR motif-containing protein 1 isoform X2
XP_030847927.1	sterile alpha and TIR motif-containing protein 1 isoform X3
XP_030847928.1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A
XP_030847929.1	P2X purinoceptor 4
XP_030847930.1	probable uridine nucleosidase 2
XP_030847931.1	ras-like protein family member 10A
XP_030847932.1	phosphatidylinositol transfer protein alpha isoform
XP_030847933.1	ovoperoxidase
XP_030847934.1	acyl-CoA dehydrogenase family member 10 isoform X1
XP_030847935.1	acyl-CoA dehydrogenase family member 10 isoform X1
XP_030847936.1	acyl-CoA dehydrogenase family member 10 isoform X2
XP_030847937.1	acyl-CoA dehydrogenase family member 10 isoform X3
XP_030847938.1	alpha-(1,6)-fucosyltransferase-like
XP_030847939.1	alpha-(1,6)-fucosyltransferase-like
XP_030847940.1	uncharacterized protein LOC592714
XP_030847941.1	protein rolling stone
XP_030847942.1	5-hydroxytryptamine receptor 4-like
XP_030847943.1	notchless protein homolog 1
XP_030847944.1	RWD domain-containing protein 4
XP_030847945.1	trafficking protein particle complex subunit 11
XP_030847946.1	MAP kinase-activated protein kinase 5
XP_030847947.1	MAP kinase-activated protein kinase 5
XP_030847948.1	uncharacterized protein LOC115926781
XP_030847949.1	uncharacterized protein LOC105446953 isoform X1
XP_030847950.1	coiled-coil domain-containing protein 89
XP_030847951.1	uncharacterized protein LOC105446953 isoform X2
XP_030847952.1	uncharacterized protein LOC105446953 isoform X3
XP_030847953.1	uncharacterized protein LOC105446953 isoform X4
XP_030847954.1	prostaglandin reductase 2
XP_030847955.1	solute carrier family 35 member E4
XP_030847956.1	splicing factor, suppressor of white-apricot homolog
XP_030847957.1	ubiquitin-protein ligase E3B
XP_030847958.1	aromatic-L-amino-acid decarboxylase-like
XP_030847959.1	probable thiopurine S-methyltransferase
XP_030847960.1	polypeptide N-acetylgalactosaminyltransferase 13 isoform X1
XP_030847961.1	aromatic-L-amino-acid decarboxylase
XP_030847962.1	aromatic-L-amino-acid decarboxylase
XP_030847963.1	LOW QUALITY PROTEIN: aromatic-L-amino-acid decarboxylase
XP_030847964.1	solute carrier family 15 member 4 isoform X1
XP_030847965.1	solute carrier family 15 member 4 isoform X2
XP_030847966.1	protein YABBY 3 isoform X1
XP_030847967.1	protein YABBY 3 isoform X1
XP_030847968.1	formin-like protein 5 isoform X2
XP_030847969.1	polypeptide N-acetylgalactosaminyltransferase 1 isoform X2
XP_030847970.1	zinc finger protein 37-like
XP_030847971.1	uncharacterized protein LOC764152
XP_030847972.1	uncharacterized protein LOC764152
XP_030847973.1	Fanconi anemia group J protein homolog
XP_030847974.1	dynein heavy chain 10, axonemal
XP_030847975.1	uncharacterized protein LOC115926783
XP_030847976.1	uncharacterized protein LOC105438371
XP_030847977.1	neuronal acetylcholine receptor subunit beta-3-like
XP_030847978.1	neuronal acetylcholine receptor subunit beta-3-like
XP_030847979.1	leucine-rich repeat and WD repeat-containing protein 1
XP_030847980.1	ATP-dependent RNA helicase DDX55
XP_030847981.1	carboxypeptidase B
XP_030847982.1	uronyl 2-sulfotransferase
XP_030847983.1	uncharacterized protein LOC115926785
XP_030847984.1	RNA-binding protein Musashi homolog 1 isoform X1
XP_030847985.1	RNA-binding protein Musashi homolog 1 isoform X2
XP_030847986.1	RNA-binding protein Musashi homolog 1 isoform X3
XP_030847987.1	RNA-binding protein Musashi homolog 1 isoform X4
XP_030847988.1	RNA-binding protein Musashi homolog Rbp6 isoform X5
XP_030847989.1	RNA-binding protein Musashi homolog 2 isoform X6
XP_030847990.1	uncharacterized protein LOC115926786
XP_030847991.1	RNA-binding protein Musashi homolog 2-like
XP_030847992.1	uncharacterized protein LOC115918833
XP_030847993.1	deleted in malignant brain tumors 1 protein-like isoform X1
XP_030847994.1	deleted in malignant brain tumors 1 protein-like isoform X2
XP_030847995.1	deleted in malignant brain tumors 1 protein-like isoform X3
XP_030847996.1	deleted in malignant brain tumors 1 protein-like isoform X4
XP_030847997.1	deleted in malignant brain tumors 1 protein-like isoform X5
XP_030847998.1	deleted in malignant brain tumors 1 protein-like isoform X6
XP_030847999.1	deleted in malignant brain tumors 1 protein-like isoform X7
XP_030848000.1	deleted in malignant brain tumors 1 protein-like isoform X8
XP_030848001.1	deleted in malignant brain tumors 1 protein-like isoform X9
XP_030848002.1	T-complex protein 1 subunit zeta
XP_030848003.1	polypeptide N-acetylgalactosaminyltransferase 13-like isoform X1
XP_030848004.1	uncharacterized protein LOC115926789
XP_030848005.1	uncharacterized protein LOC115926790
XP_030848006.1	serine/threonine/tyrosine-interacting-like protein 1
XP_030848007.1	transmembrane protease serine 3-like
XP_030848008.1	transmembrane protease serine 3
XP_030848009.1	malate dehydrogenase, mitochondrial-like
XP_030848010.1	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4-like
XP_030848011.1	polypeptide N-acetylgalactosaminyltransferase 13-like isoform X2
XP_030848012.1	glutathione S-transferase theta-1 isoform X1
XP_030848013.1	glutathione S-transferase theta-1 isoform X2
XP_030848014.1	serine/threonine-protein kinase Chk2
XP_030848015.1	DNA-directed RNA polymerase III subunit RPC9
XP_030848016.1	cobalamin binding intrinsic factor-like
XP_030848017.1	pre-mRNA-processing factor 19-like
XP_030848018.1	HEAT repeat-containing protein 6-like
XP_030848019.1	uncharacterized protein LOC115926797
XP_030848020.1	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
XP_030848021.1	polypeptide N-acetylgalactosaminyltransferase 13-like
XP_030848022.1	protein EARLY FLOWERING 5 isoform X1
XP_030848023.1	proline-rich protein 36 isoform X2
XP_030848024.1	proline-rich protein 36 isoform X3
XP_030848025.1	proline-rich protein 36 isoform X4
XP_030848026.1	phosphatidylinositol 4,5-bisphosphate 5-phosphatase A
XP_030848027.1	uncharacterized protein LOC575563
XP_030848028.1	DNA polymerase delta subunit 4-like
XP_030848029.1	uncharacterized protein LOC100889150 isoform X1
XP_030848030.1	uncharacterized protein LOC100889150 isoform X2
XP_030848031.1	uncharacterized protein LOC115918836
XP_030848032.1	uncharacterized protein LOC115918836
XP_030848033.1	uncharacterized protein LOC115918836
XP_030848034.1	RPA-interacting protein B
XP_030848035.1	ecotropic viral integration site 5 protein homolog
XP_030848036.1	ataxin-2-like isoform X1
XP_030848037.1	ataxin-2-like isoform X2
XP_030848038.1	E3 ubiquitin-protein ligase RNF185-like
XP_030848039.1	uncharacterized protein LOC763713 isoform X1
XP_030848040.1	uncharacterized protein LOC763713 isoform X4
XP_030848041.1	solute carrier family 43 member 3
XP_030848042.1	solute carrier family 43 member 3
XP_030848043.1	double C2-like domain-containing protein beta
XP_030848044.1	ankyrin repeat and zinc finger domain-containing protein 1 isoform X1
XP_030848045.1	uncharacterized protein LOC115926804
XP_030848046.1	splicing factor ESS-2 homolog
XP_030848047.1	carboxypeptidase B-like
XP_030848048.1	uncharacterized protein LOC100892344
XP_030848049.1	clathrin heavy chain
XP_030848050.1	ankyrin repeat and zinc finger domain-containing protein 1 isoform X2
XP_030848051.1	probable ubiquitin-conjugating enzyme E2 7 isoform X1
XP_030848052.1	ubiquitin-conjugating enzyme E2 G1 isoform X2
XP_030848053.1	RPA-interacting protein B
XP_030848054.1	ecotropic viral integration site 5 protein homolog
XP_030848055.1	ankyrin repeat and zinc finger domain-containing protein 1 isoform X3
XP_030848056.1	uncharacterized protein LOC115926807
XP_030848057.1	uncharacterized protein LOC115926807
XP_030848058.1	glycoprotein 3-alpha-L-fucosyltransferase A-like
XP_030848059.1	glycoprotein 3-alpha-L-fucosyltransferase A-like
XP_030848060.1	uncharacterized protein LOC105439978
XP_030848061.1	uncharacterized protein LOC115918147
XP_030848062.1	uncharacterized protein LOC115926809
XP_030848063.1	solute carrier family 43 member 3
XP_030848064.1	solute carrier family 43 member 3-like
XP_030848065.1	CCR4-NOT transcription complex subunit 9
XP_030848066.1	protein C12orf4-like
XP_030848067.1	protein C12orf4 homolog
XP_030848068.1	double C2-like domain-containing protein beta isoform X1
XP_030848069.1	double C2-like domain-containing protein beta isoform X2
XP_030848070.1	double C2-like domain-containing protein beta isoform X3
XP_030848071.1	uncharacterized protein LOC115926815
XP_030848072.1	coiled-coil domain-containing protein 77-like
XP_030848073.1	GATOR complex protein DEPDC5 isoform X1
XP_030848074.1	GATOR complex protein DEPDC5 isoform X2
XP_030848075.1	plasminogen-like
XP_030848076.1	ankyrin repeat domain-containing protein 22-like
XP_030848077.1	splicing factor ESS-2 homolog
XP_030848078.1	tripartite motif-containing protein 45-like
XP_030848079.1	uncharacterized protein LOC115926818
XP_030848080.1	uncharacterized protein LOC115918839
XP_030848081.1	clathrin heavy chain
XP_030848082.1	probable ubiquitin-conjugating enzyme E2 7 isoform X1
XP_030848083.1	ubiquitin-conjugating enzyme E2 G1 isoform X2
XP_030848084.1	LOW QUALITY PROTEIN: ARF GTPase-activating protein GIT2
XP_030848085.1	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase-like
XP_030848086.1	matrix metalloproteinase-24
XP_030848087.1	uncharacterized protein LOC115926822
XP_030848088.1	uncharacterized protein LOC115926822
XP_030848089.1	leucine-zipper-like transcriptional regulator 1
XP_030848090.1	short-chain specific acyl-CoA dehydrogenase, mitochondrial
XP_030848091.1	probable ATP-dependent RNA helicase DDX52 isoform X1
XP_030848092.1	probable ATP-dependent RNA helicase DDX52 isoform X2
XP_030848093.1	uncharacterized protein LOC105442472
XP_030848094.1	uncharacterized protein LOC581572
XP_030848095.1	solute carrier family 43 member 3
XP_030848096.1	squamous cell carcinoma antigen recognized by T-cells 3
XP_030848097.1	trypsin-2
XP_030848098.1	RUS1 family protein C16orf58 homolog
XP_030848099.1	uncharacterized protein LOC115918840
XP_030848100.1	solute carrier family 43 member 3
XP_030848101.1	heparan sulfate 2-O-sulfotransferase 1 isoform X1
XP_030848102.1	solute carrier family 43 member 3-like
XP_030848103.1	LOW QUALITY PROTEIN: lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase-like
XP_030848104.1	adhesion G-protein coupled receptor D1
XP_030848105.1	RUS1 family protein C16orf58 homolog
XP_030848106.1	uncharacterized protein LOC115926827
XP_030848107.1	uncharacterized protein LOC592399
XP_030848108.1	uncharacterized protein LOC592399
XP_030848109.1	solute carrier family 43 member 3-like
XP_030848110.1	solute carrier family 43 member 3-like
XP_030848111.1	beta-1,3-galactosyltransferase 5-like
XP_030848112.1	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1
XP_030848113.1	meiotic nuclear division protein 1 homolog isoform X2
XP_030848114.1	AP-1 complex subunit beta-1
XP_030848115.1	developmentally-regulated GTP-binding protein 1 isoform X1
XP_030848116.1	developmentally-regulated GTP-binding protein 1 isoform X2
XP_030848117.1	uncharacterized protein LOC115926831
XP_030848118.1	uncharacterized protein LOC100889723
XP_030848119.1	tripartite motif-containing protein 2-like
XP_030848120.1	mitochondrial import inner membrane translocase subunit Tim22
XP_030848121.1	uncharacterized protein LOC115926831
XP_030848122.1	pathogen-related protein-like
XP_030848123.1	uncharacterized protein LOC115926834
XP_030848124.1	uncharacterized protein LOC105437122 isoform X1
XP_030848125.1	uncharacterized protein LOC105437122 isoform X2
XP_030848126.1	uncharacterized protein LOC105437122 isoform X3
XP_030848127.1	uncharacterized protein LOC115926835
XP_030848128.1	uncharacterized protein LOC105438058
XP_030848129.1	pulmonary surfactant-associated protein A-like
XP_030848130.1	glutathione hydrolase 1 proenzyme
XP_030848131.1	COMM domain-containing protein 3-like isoform X1
XP_030848132.1	mediator of RNA polymerase II transcription subunit 13 isoform X1
XP_030848133.1	mediator of RNA polymerase II transcription subunit 13 isoform X2
XP_030848134.1	mediator of RNA polymerase II transcription subunit 13 isoform X3
XP_030848135.1	mediator of RNA polymerase II transcription subunit 13 isoform X4
XP_030848136.1	uncharacterized protein LOC100888055
XP_030848137.1	beta-1,3-glucosyltransferase
XP_030848138.1	histone-lysine N-methyltransferase SETD1B-A
XP_030848139.1	dentin sialophosphoprotein
XP_030848140.1	COMM domain-containing protein 3-like isoform X2
XP_030848141.1	NADPH--cytochrome P450 reductase
XP_030848142.1	septin-2B
XP_030848143.1	septin-2B
XP_030848144.1	probable tRNA (uracil-O(2)-)-methyltransferase
XP_030848145.1	multidrug resistance-associated protein 7
XP_030848146.1	ester hydrolase C11orf54 homolog
XP_030848147.1	ubiquitin carboxyl-terminal hydrolase 32 isoform X1
XP_030848148.1	ubiquitin carboxyl-terminal hydrolase 32 isoform X2
XP_030848149.1	ubiquitin carboxyl-terminal hydrolase 32 isoform X3
XP_030848150.1	thrombospondin type-1 domain-containing protein 4 isoform X1
XP_030848151.1	thrombospondin type-1 domain-containing protein 4 isoform X2
XP_030848152.1	polycomb group RING finger protein 2 isoform X2
XP_030848153.1	uncharacterized protein LOC115926838
XP_030848154.1	uncharacterized protein LOC115926842
XP_030848155.1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
